Dolly Nazir,Swimmer,1935-00-00,India
Swati Bhise,Dancer,10/21/1959,India
Roop Rani,Politician,,India
Gurumayum Radharani Devi,Association Football Player,3/1/1991,India
Shals Mahajan,Writer,1/1/2000,India
Rituparna Baruah,Politician,,India
Poorvisha Ram,Badminton Player,1/24/1995,India
Neera Desai,Sociologist,1925-00-00,India
Aruna Sundararajan,Civil Servant,,India
Karunya Ram,Actor,8/10/1992,India
Radhika Menon,Publisher,,India
Premi Viswanath,Actor,12/2/1992,India
Harika Veludurthi,Badminton Player,9/11/1998,India
Laxmanrao Mankar,Politician,,India
Priyanka Purohit,Actor,1991-00-00,India
Ruben Sarin,Actor,1993-11-00,India
Tarini Desai,Short Story Writer,12/22/1935,India
Katyayani Sharma,Actor,3/6/1992,India
Lucy Kurien,Academic,6/1/1956,India
Mousumi Parida,Lecturer,6/19/1975,India
Mamta Sharma,Politician,,India
Jai Prakash Anchal,Politician,,India
Divya Menon,Actor,,India
Shalini Yadav,,2001-00-00,India
Ketaki Kushari Dyson,Poet,6/26/1940,United Kingdom
Lipsa Mishra,Actor,7/15/1992,India
Manju Sivach,Politician,,India
Sumitra Devi,Actor,7/22/1923,India
Gargi Mohanty,Actor,,India
Rajbala,Politician,,India
Mukesh Verma,Politician,,India
Rani Silautia,Politician,2/1/1970,India
P. V. Vanaja Bai,Politician,11/27/1930,India
Jhillik Bhattacharya,Actor,1/1/1994,India
Tanya Ravichandran,Actor,4/26/1994,India
Aparna Jain,Author,2/8/1970,India
Bhakti Yadav,Scientist,4/3/1926,India
Anuradha Bhattacharyya,Novelist,12/6/1975,India
Manorama Mohapatra,Writer,6/10/1934,India
Ratnottama Sengupta,Journalist,1/27/1955,India
Baishali Parida,Actor,,India
Mrinalini Sen,Writer,1879-08-03,British India
Radhika Gajjala,Academic,12/22/1960,India
Nilima Ghose,Sprinter,1/1/1935,India
Nidhhi Agerwal,Actor,8/17/1993,India
Vithika Yadav,Human Rights Activist,12/21/1980,India
Priyanka Kandwal,Actor,,India
Swati Sharma,Singer,10/4/1994,India
Vinita D. Gupta,Businessperson,1960-00-00,India
Swagata Sen Pillai,Writer,,India
Rajmohana Keloth,Entomologist,,India
Rajita,Actor,1/1/1972,India
Mercy Margaret,,8/23/1983,India
Shipra Guha-Mukherjee,Botanist,7/13/1938,India
Sasmita Pradhan,Actor,,India
Binay Kumari Bose,Writer,1872-00-00,British India
Sarita Christensen,Film Producer,3/23/1975,India
Annadasundari Ghosh,Poet,1873-12-31,British India
Niyati Fatnani,Actor,1/11/1994,India
Prerna Singh Bindra,Environmentalist,,India
Rashmi Jha,Actor,,India
Nayana James,Long Jumper,10/18/1995,India
Mehuli Ghosh,Sport Shooter,11/20/2000,India
Hamida Habibullah,Academic,11/20/1916,India
Sukrutha Wagle,Actor,3/1/1991,India
Jyotsna Chanda,Politician,1904-03-00,India
Karnika Seth,Academic,5/31/1976,India
Soma Dey,Actor,10/18/1947,India
Nibedita Jena,Playwright,,India
Karishma Wadkar,Badminton Player,2/12/1997,India
Sadhana Singh,Actor,,India
Nivedhithaa Sathish,Actor,9/26/1998,India
Mira Renge,Politician,,India
Pallavi Pradhan,Actor,10/13/1975,India
Rashida Haque Choudhury,Minister,1926-00-00,India
Sushama Sen,Politician,1889-04-25,India
Subhawati Paswan,Politician,1/1/1952,India
Mithu Sen,Artist,1/1/1971,India
Usha Thakkar,Politician,10/1/1935,India
Saara Deva,Actor,3/28/1994,India
Taradevi Siddhartha,Politician,1/1/1953,India
Sushila Ganesh Mavalankar,Politician,8/4/1904,India
Neelam Karwariya,Politician,,India
Anupriya Goenka,Actor,5/29/1987,India
Kavita Devi,Kabaddi Player,8/10/1990,India
Kishore Dilip Shinde,Kabaddi Player,,India
Sumitra Sharma,Kabaddi Player,,India
Ishika Taneja,Make-Up Artist,9/2/1994,India
Rita Davar,Tennis Player,6/3/1935,India
Roopa Pai,Academic,,India
Abhilasha Mhatre,Kabaddi Player,11/28/1987,India
Manisha Saxena,Actor,4/12/1993,India
Radhika Maira Tabrez,Writer,,India
Dipshikha Chakravortty,Microbiologist,1/1/1968,India
தான்யா,Actor,1/1/1990,India
Jagi Mangat Panda,,,India
Pranjala Yadlapalli,Tennis Player,3/30/1999,India
Manisha,Kabaddi Player,1/26/1991,India
Preeti Saran,Diplomat,9/5/1958,India
Vidhi Pandya,Actor,6/7/1996,India
Tamanna Vyas,Actor,11/14/1996,India
Kaveri Gopalakrishnan,Comics Artist,1988-12-00,India
Ejya Yadav,Politician,7/15/1971,India
Swastika Dutta,Actor,4/23/1994,India
Manu Bhaker,Sport Shooter,2/18/2002,India
Kashish Vora,Model,11/28/1988,India
Swagatika Swain,Writer,1/4/1975,India
Prajakta Koli,Youtuber,6/27/1993,India
Amritha Meera Vijayan,Actor,1/9/1990,India
Ashwini Ekbote,Actor,1/5/1972,India
Joyita Mondal,Lgbtiq+ Rights Activist,,India
Shantimol Philips,Athletics Competitor,,India
Shivani Mishra,Cricket Umpire,1/14/1973,India
Kaushal Panwar,Human Rights Activist,,India
Imarti Devi,Politician,4/14/1975,India
Sri Reddy,Actor,6/12/1990,India
Lalloo Anup,Assistant Professor,6/18/1987,India
Deeplina Deka,Actor,,India
Sandra Pisharady,Dancer,,India
Anukreethy Vas,Beauty Pageant Contestant,9/28/1998,India
Anjali Khandwalla,Writer,1/1/1940,India
Praniti,Singer,11/5/2008,India
Malaprabha Jadhav,Amateur Wrestler,1/1/1998,India
Dhivya Suryadevara,Businessperson,1979-00-00,United States Of America
Harshita Tomar,Sailor,1/1/2002,India
Koel Mishra,Actor,,India
Sugnya Bhatt,Judge,3/25/1941,India
Kajol Srivastava,Actor,9/16/1992,India
Chirashree Indrasingh,Short Story Writer,8/10/1966,India
Sushmita Daan,Actor,,India
Chirashree Anchan,Actor,4/8/1997,India
Kim Yashpal,Actor,,India
Aanchal Malhotra,Historian,1/1/1990,India
A. J. S. Lakshmi Shree,Artist,1/1/1996,India
Draupadi Ghimiray,Social Activist,,India
Parminder Gill,Actor,9/16/1970,India
Nirmala Putul,Novelist,1/1/1972,India
Shabnam Ghani Lone,Politician,,India
Durga Jain,Social Worker,,India
Ajayanti Pradhan,Politician,3/1/1965,India
Bhagabati Pujari,Politician,4/15/1952,India
Ratna Manjari Devi,Politician,1/1/1935,India
Sana Sayyad,Actor,1994-00-00,India
Sarojini Mehta,Writer,1898-01-01,India
Menka Shivdasani,Poet,,India
Krishna Mukherjee,Actor,8/12/1992,India
Yesha Rughani,Actor,5/18/1991,India
Maina Tudu,Writer,3/11/1985,India
Smita Thackeray,Film Producer,,India
Satyabhama Dei,Politician,4/3/1932,India
Sumathi Srinivas,Entrepreneur,,India
Sangeeta Azad,Politician,6/24/1981,India
Tania,Actor,5/6/1993,India
Zeel Desai,Tennis Player,2/18/1999,India
Chandrakanta Goyal,Politician,1932-00-00,India
Darshana Banik,Actor,1/1/1994,India
Santosh Yadav,,9/29/1955,India
Tasnim Mir,Badminton Player,5/13/2005,India
Rambha Gandhi,Writer,4/27/1911,India
Manul Chudasama,Actor,1998-00-00,India
Farwanti Tamang,,,India
Nisha Sharma,Field Hockey Player,6/1/1959,India
Malika Handa,Chess Player,1/1/1995,India
Ansuya Trivedi,Writer,4/7/1924,India
Kavitha Raveendran,Novelist,2/7/1951,India
Tala Tudu,Translator,1975-00-00,India
Moozhikkal Pankajakshi,,,India
Saiyyada Shadab Fatima,Politician,,India
Saloni Gaur,Impressionist,12/12/1999,India
Nanjil Nalini,Actor,1944-00-00,India
Ankiti Bose,Business Executive,1/1/1992,India
Prasanna Gettu,Human Rights Activist,2000-00-00,India
Anupriya Lakra,Aircraft Pilot,,India
Santhy Balachandran,Actor,,India
Chami Murmu,Activist,1973-00-00,India
Zuboni Humtsoe,Activist,1990-00-00,India
Nanditha Krishna,Writer,1951-00-00,India
Priyamvada Singh,Activist,1983-00-00,India
Deepika Kundaji,Farmer,1963-00-00,India
Archana Mahanta,Singer,3/18/1949,India
Ashwini Bhide,Officer,5/25/1970,India
Esther David,Writer,3/17/1945,India
Reema Kagti,Film Director,1/1/1972,India
Madhubala,Actor,2/14/1933,India
Shirish Atre-Pai,Poet,11/15/1929,India
Akshaya,Actor,,India
Antara Mali,Film Actor,1/1/1979,India
Sangita,Actor,7/25/1976,India
Asha Bhosle,Actor,9/8/1933,British India
Janani Iyer,Actor,3/31/1989,India
Nutan Bahl,Film Actor,6/4/1936,India
K. R. Meera,Writer,2/19/1970,India
Rohini,Voice Actor,12/15/1969,India
Anita Desai,Writer,6/24/1937,India
Radha Burnier,Author,11/15/1923,India
Deepika Padukone,Actor,1/5/1986,India
Shilpa Shetty,Actor,6/8/1975,India
Amrita Rao,Actor,6/7/1981,India
Shriya Saran,Actor,9/11/1982,India
Mirra Alfassa,Mystic,1878-02-21,France
D. K. Pattammal,Singer,3/28/1919,British India
Tania Sachdev,Chess Player,8/20/1986,India
Savitri Jindal,Politician,3/20/1950,India
Shruti Kurien,Badminton Player,3/28/1983,India
Aparna Sen,Film Director,10/25/1945,India
Meira Kumar,Politician,3/31/1945,India
Garikapati Varalakshmi,Actor,9/27/1926,India
Vijaya Mehta,Film Director,11/4/1934,India
Mata Amritanandamayi,Guru,9/27/1953,India
Irom Chanu Sharmila,Poet,3/14/1972,India
Rani Mukherjee,Actor,3/21/1978,India
Ania Loomba,Literary Scholar,1/1/2000,India
Aruna Lama,Singer,9/9/1945,India
Srividya,Actor,7/24/1953,India
Uma Mohan,Singer,10/31/1966,India
Amrapali,Academic,-450,India
Sindhu Menon,Actor,6/17/1985,India
Larisa Sadarangani,Badminton Player,1970-00-00,New Zealand
Gangubai Hangal,Singer,3/5/1913,British India
Riya Sen,Model,1/24/1981,India
Manju Pillai,Actor,11/17/1975,India
Saira Banu,Actor,8/23/1944,India
N. Rajam,Music Pedagogue,1/1/1938,India
Lillete Dubey,Actor,5/13/1961,India
Suchitra Krishnamoorthi,Actor,3/9/1974,India
Kamla Beniwal,Politician,1/12/1927,British India
Meena Shah,Badminton Player,1/31/1937,India
B. Arundhathi,Singer,,India
Gayatri Asokan,Singer,3/3/1978,India
L. R. Eswari,Singer,12/7/1939,India
Malgadi Subha,Actor,1901-00-00,India
Swarnalatha,Actor,4/29/1973,India
R. A. Ramamani,Music Pedagogue,1/1/1960,India
Roshini,Singer,,India
E. Gayathri,Musician,11/9/1959,India
Chinmayi Sripada,Actor,9/8/1984,India
Kishori Amonkar,Singer,4/10/1932,India
Urvashi Butalia,Journalist,1/1/1952,India
Mamoni Raisom Goswami,Author,11/14/1942,India
Garima Chaudhary,Judoka,4/2/1990,India
Shobha Moorthy,Badminton Player,10/13/1946,India
Annapurna Devi,Music Pedagogue,4/23/1927,India
Teesta Setalvad,Author,2/9/1962,India
Reema Lagoo,Film Actor,6/21/1958,India
Tina Desai,Actor,2/24/1987,India
Suhasi Goradia Dhami,Actor,4/28/1988,India
Tina Ambani,Actor,2/11/1957,India
Twinkle Khanna,Film Actor,12/29/1974,India
Sunita Narain,Entrepreneur,1/1/1961,India
Sunidhi Chauhan,Singer,8/14/1983,India
Chitra Singh,Singer,2000-00-00,India
Sethu Lakshmi Bayi,Politician,1895-11-19,India
Kaushiki Chakrabarty,Singer,10/24/1980,India
Parvathy Soman,Singer,4/22/1997,India
Babita,Actor,4/20/1948,India
Anita Nair,Writer,1/26/1966,India
Anandi Gopal Joshi,Physician,1865-03-31,India
Hrishitaa Bhatt,Actor,5/10/1981,India
Parineeti Chopra,Actor,10/22/1988,India
Vasundhara Raje,Politician,3/8/1953,India
Sujatha,Actor,12/10/1952,India
Shikha Uberoi,Tennis Player,4/5/1983,India
Madhabi Mukherjee,Actor,2/10/1942,India
Kanan Devi,Actor,4/22/1916,British India
Kalpana Datta,Activist,7/27/1913,British India
Padma Subrahmanyam,Choreographer,2/4/1943,India
Mamta Kulkarni,Actor,4/20/1972,India
Sherlyn Chopra,Model,2/11/1984,India
Rabri Devi,Politician,1/1/1959,India
Leela Naidu,Actor,1/1/1940,India
Bhanupriya,Actor,1/15/1964,India
Shakeela,Actor,11/19/1973,India
S. P. Sailaja,Actor,7/22/1963,India
Amala Paul,Actor,10/26/1991,India
Kanika,Voice Actor,7/3/1982,India
Richa Pallod,Model,8/30/1980,India
Anuradha Sriram,Singer,7/9/1970,India
Jhulan Goswami,Cricketer,11/25/1983,India
Archana,Actor,,India
Leela Samson,Author,5/6/1951,India
Nirupama Sanjeev,Tennis Player,12/8/1976,India
K. R. Vijaya,Actor,11/30/1948,India
Abhirami,Actor,7/26/1983,India
Sharada,Actor,6/12/1945,India
Begum Akhtar,Actor,10/7/1914,India
Rachana Narayanankutty,News Presenter,4/4/1985,India
Bhagyashree Patwardhan,Actor,2/23/1969,India
Divya Unni,Actor,9/2/1979,India
Navya Nair,Actor,10/14/1985,India
Sarika,Actor,6/3/1962,India
Shweta Menon,Actor,4/23/1974,India
Gauri Deshpande,Writer,2/11/1942,India
Sangeeta Bijlani,Actor,7/9/1960,India
Ila Arun,Actor,9/28/1929,British India
Kavya Madhavan,Actor,9/19/1984,India
Samvrutha Sunil,Actor,10/31/1986,India
Mrinalini Sarabhai,Dancer,5/11/1918,India
Sulakshana Pandit,Actor,7/12/1954,India
Padmini Kolhapure,Actor,11/1/1965,India
Kalpana Lajmi,Author,5/31/1954,India
Shantabai Kamble,Autobiographer,3/1/1923,India
Kishori Shahane,Actor,4/23/1968,India
Mala Sinha,Actor,11/11/1936,India
Neha Kapur,Model,3/31/1984,India
Sayali Bhagat,Actor,1/1/1982,India
Shamshad Begum,Singer,4/14/1919,India
Shraddha Das,Actor,3/4/1987,India
Aarthi,Actor,11/9/1987,India
Aarti Bajaj,Film Editor,,India
Aanchal Kumar,Model,10/24/1979,India
Abbasia Begum Mecci,Politician,,India
Abigail Jain,Actor,2/27/1992,India
Adoor Pankajam,Actor,1/1/1925,India
Ahilya Rangnekar,Politician,7/8/1922,India
Ahana Deol,Actor,7/28/1985,India
Alyssa Mendonsa,Singer,4/13/1990,India
Amardeep Jha,Television Presenter,6/14/1960,India
Ambika Anand,Novelist,9/15/1980,India
Amita Kanekar,Author,1/1/1965,United States Of America
Amrita Shinde,Cricketer,7/9/1975,India
Anamika Khanna,Fashion Designer,10/14/1977,India
Anamika Saha,Actor,,India
Amita Nangia,Actor,,India
Amma Sri Karunamayi,Guru,9/27/1958,India
Amruta Khanvilkar,Actor,11/23/1984,India
Anita Sood,Swimmer,1/18/1973,India
Anita Arya,Politician,1/1/1963,India
Anita Tomar,Amateur Wrestler,11/24/1984,India
Anju Aravind,Actor,,India
Anjali Gopalan,Lgbtiq+ Rights Activist,9/1/1957,India
Anjali Kulkarni,Actor,1/1/1980,India
Anjana Sukhani,Model,12/10/1978,India
Anjali Sudhakar,Actor,5/22/1972,India
Ankitha,Actor,1/1/1982,India
Annie Namala,Social Worker,,India
Annapurna Maharana,Journalist,11/3/1917,India
Antara Mitra,Singer,7/10/1987,India
Anuya Bhagvath,Actor,1/1/1980,India
Anusuya Majumdar,Actor,1/1/1953,India
Anna Chandy,Judge,5/4/1905,India
Anurita Jha,Actor,9/17/1986,India
Anuradha Pal,Drummer,,India
Arshia Sattar,Academic,1/1/1960,India
Aroti Dutt,Writer,9/23/1924,India
Arunaa Nandhini,Writer,,India
Arundhati Kirkire,Cricketer,5/31/1980,India
Muthulakshmi Reddy,Politician,1886-07-30,India
Aruna Kumari Galla,Programmer,8/1/1949,India
Arunima Ghosh,Actor,11/27/1984,India
Asgari Bai,Singer,8/1/1918,India
Asha Khadilkar,Actor,1/11/1955,India
Asha Rani,Politician,,India
Ashima Bhalla,Actor,8/3/1983,India
Asha Sachdev,Actor,,India
Ashwini Kalsekar,Actor,1/22/1970,India
Ashwamedh Devi,Politician,9/18/1967,India
Avantika Hari,Film Director,,India
Begum Aizaz Rasul,Politician,4/4/1908,India
Bela Mukhopadhyay,Singer,,India
Bhadda Kapilani,Bhikkhuni,,India
Bhavana Bhatt,Actor,,India
Bhairavi Goswami,Model,11/12/1984,India
Bijoya Chakravarty,Politician,10/7/1939,India
C. Aishvarrya Suresh,Singer,12/22/1988,India
Brinda Parekh,Actor,11/3/1984,India
Chandrika Balan,Linguist,1/17/1954,India
Chhavi Pandey,Actor,7/18/1994,India
Chitra Ramakrishna,Business Executive,1/1/1963,India
Chriselle Almeida,Actor,12/1/1980,India
Deepa Sannidhi,Actor,6/16/1990,India
Daya Bai,Social Worker,2/22/1941,India
Sithara Krishnakumar,Singer,7/1/1986,India
Debjani Chatterjee,Poet,11/21/1952,India
Deepti Divakar,Model,,India
Deepal Shaw,Actor,2/21/1986,India
Diana David,Cricketer,3/2/1985,India
Durgabai Kamat,Actor,1899-01-01,India
Dolly Bindra,Actor,1/20/1970,India
Easwari Rao,Actor,6/13/1973,India
Elahe Hiptoola,Actor,,India
Fareeda Mehta,Film Director,7/1/1959,India
Elspeth Duxbury,Actor,4/23/1909,India
Esha Gupta,Actor,11/28/1985,India
Fauzia Khan,Politician,2/19/1957,India
Freishia Bomanbehram,Actor,,India
Feroze Gujral,Model,1965-00-00,India
Gayathri Venkataraghavan,Singer,,India
Geetha Rajashekar,Singer,,India
Gayatri Patel,Actor,9/21/1987,India
Girija Oak,Actor,9/7/1987,India
Leela Gandhi,Historian,1/1/1966,India
Krishna Chakravarty,Sitarist,1958-00-00,India
Indira Hinduja,Gynaecologist,,India
Indu Jain,Businessperson,9/8/1936,India
Tulasi Munda,Educator,7/15/1947,India
Ish Amitoj Kaur,Film Director,,India
Jacqueline Bhabha,Attorney At Law,1/1/1951,India
Jaimala,Actor,2/28/1959,India
Sharda,Singer,10/25/1937,India
Jayaben Thakkar,Politician,5/14/1952,India
Jayabharathi,Actor,1950-00-00,India
Juhi Chaturvedi,Author,1/1/1975,India
June Malia,Actor,6/24/1970,India
Juthika Roy,Singer,4/20/1920,India
K. K. Usha,Judge,7/3/1939,India
Kalairani,Actor,1950-00-00,India
Kalpana Rawal,Lawyer,1/15/1946,India
Kakoli Ghosh Dastidar,Politician,11/23/1959,India
Kalpana Mohan,Actor,7/18/1946,India
Kamala Kotnis,Actor,,India
Kanchana Kamalanathan,Politician,,India
Kamala Shankar,Musician,1/1/1966,India
Kalli Purie,Economist,,India
Kanti Baa,Field Hockey Player,11/15/1979,India
Karuna Shukla,Politician,8/1/1950,India
Kary Arora,Music Director,1/7/1977,India
Kavitha Balakrishnan,Art Critic,6/1/1976,India
Khanum Haji,Tennis Player,,India
Khushi Dubey,Actor,12/15/1999,India
Kiran Maheshwari,Politician,10/29/1961,India
Ketki Dave,Actor,8/13/1960,India
Komal Sharma,Actor,,India
Krishna Kumari,Actor,3/6/1933,British India
Krishna Patil,Mountaineer,10/30/1989,India
Kirti Kulhari,Actor,5/30/1985,India
Kishori Sinha,Politician,3/29/1925,India
Kovai Sarala,Comedian,4/7/1962,India
Krishnaveni,Actor,12/26/1924,India
Laboni Sarkar,Actor,1962-00-00,India
Sunayana Ghosh,Percussionist,1/1/1979,India
Lata Pada,Choreographer,11/7/1947,India
Lata Priyakumar,Politician,,India
Lakshmi Manchu,Television Producer,10/8/1976,India
Purnima Mahato,Archer,8/15/1976,India
Leela Roy,Politician,10/2/1900,India
Nyra Banerjee,Actor,5/14/1984,India
Mallika Chabba,Painter,6/17/1985,India
Mandeep Kaur,Athletics Competitor,4/19/1988,India
Mamang Dai,Author,2/23/1957,India
Manjula Gururaj,Actor,6/10/1959,India
Malati Ghoshal,Singer,12/17/1902,British India
Mallika Srinivasan,Chief Executive Officer,11/19/1959,India
Masira Surin,Field Hockey Player,11/18/1981,India
Maya Burman,Painter,1/1/1971,India
Manpreet Kaur,Athletics Competitor,7/6/1990,India
Raasi,Actor,7/29/1980,India
Maria Aurora Couto,Writer,,India
Masako Ono,Dancer,,India
Meenakshi Sivaramakrishnan,Academic,,India
Meera Kosambi,Sociologist,4/24/1939,India
Miss Kumari,Actor,6/1/1932,India
Mira Aggarwal,Lawyer,5/15/1961,India
Mercy Williams,Politician,1947-00-00,India
Mithra Kurian,Actor,5/15/1989,India
Mita Vashisht,Actor,11/2/1967,India
Monica Sumra,Cricketer,10/14/1980,India
Mona Shourie Kapoor,Film Producer,2/3/1964,India
Monali Thakur,Actor,11/3/1985,India
Mouni Roy,Actor,9/28/1985,India
Mumtaz Shanti,Actor,1920-00-00,India
Mridula Garg,Author,10/25/1938,India
Mumaith Khan,Actor,9/1/1982,India
Moran Sarkar,Monarch,1781-00-00,India
Nagarajan Niranjana,Cricketer,10/9/1988,India
Narmada Akka,Politician,,India
Neera Shastri,Politician,10/13/1955,India
Neha Sargam,Actor,3/4/1988,India
Narayani Shastri,Model,4/16/1978,India
Neeta Lulla,Wardrobe Stylist,3/5/1965,India
Nimi Mcconigley,Politician,,United States Of America
Nikkitasha Marwaha,Beauty Pageant Contestant,1990-00-00,India
Nirupama Mankad,Tennis Player,1/17/1947,India
Nita Mehta,Chef,,India
Nooshin Al Khadeer,Cricketer,2/13/1981,India
Nigar Sultana,Actor,6/21/1932,India
Nirmala Rajasekar,Musician,,India
P. Karthiyayini,Politician,,India
P. K. Sreemathy,Politician,5/4/1949,India
P. Satheedevi,Politician,11/29/1956,India
Padmaja Naidu,Politician,1900-00-00,India
Pammi Baweja,Film Director,,India
Pammi Somal,Journalist,10/3/1955,India
P K Rosy,Actor,1903-00-00,India
Pamela Jain,Singer,,India
Paravai Muniyamma,Actor,6/25/1937,India
Parbati Giri,Activist,1/19/1926,India
Parizaad Kolah,Model,,India
Pearl Padamsee,Actor,1931-00-00,India
Poorni,Actor,9/4/1986,India
Potturi Vijayalakshmi,Author,7/18/1953,India
Pooja Kumar,Model,2/4/1977,India
Poulomi Ghatak,Table Tennis Player,1/3/1983,India
Prathima Manohar,Journalist,,India
Pratima Barua Pandey,Singer,10/3/1935,India
Praveena,Actor,4/11/1979,India
Prem Lata Sharma,Musicologist,5/10/1927,India
Priya Marathe,Actor,4/23/1987,India
Preetha Reddy,Businessperson,1/1/1957,India
Preetika Rao,Model,6/7/1988,India
Priya Lal,Actor,8/1/1993,India
Purnima Choudhary,Cricketer,10/15/1971,India
R. S. Subbalakshmi,Politician,1886-08-18,India
R. Rajalakshmi,Politician,,India
Rachita Mistry,Athletics Competitor,3/4/1974,India
Ragini Khanna,Actor,12/9/1988,India
Rajathi Kunchithapatham,Politician,,India
Rajalakshmy,Singer,10/13/1983,India
Rajinder Kaur Bhattal,Politician,9/30/1945,India
Rakshanda Khan,Actor,9/27/1974,India
Ranjeeta Kaur,Actor,9/22/1956,India
Rasanara Parwin,Cricketer,5/4/1992,India
Rashmi Gautam,Actor,4/7/1988,India
Rekha Godbole,Cricketer,,India
Renu Desai,Actor,12/4/1980,India
Rhea Kewalramani,Film Director,5/9/1990,India
Rhea Kapoor,Film Producer,3/5/1987,India
Rita Verma,Politician,7/15/1953,India
Roop Durgapal,Actor,10/15/1988,India
Runa Basu,Cricketer,,India
Rupanjali Shastri,Cricketer,11/14/1975,India
Roopa Mishra,,6/9/1977,India
Richa Panai,Actor,10/29/1991,India
Richa Soni,Actor,7/8/1985,India
Ritu Barmecha,Actor,11/16/1988,India
S. Jayalakshmi,Actor,7/24/1920,India
S. Rajammal,Politician,,India
S. Vijayadharani,Politician,10/13/1969,India
Sadhana Bose,Actor,4/20/1914,India
Sadhana Sthapak,Politician,,India
Sabitri Chatterjee,Actor,2/21/1937,British India
Saba Anjum Karim,Field Hockey Player,6/12/1985,India
Sai Tamhankar,Actor,6/25/1986,India
Sankaravalli,Politician,,India
Sandhya Roy,Actor,4/11/1941,India
Saraswati Rane,Actor,10/4/1913,India
Satwinder Bitti,Singer,11/29/1975,India
Saraswati Devi,Singer,1/1/1912,India
Sathi Geetha,Sprinter,7/5/1983,India
Sayantika Banerjee,Actor,8/12/1986,India
Selvi Ramajayam,Politician,,India
Shaheen Mistri,Academic,3/16/1971,India
Shahnaz Husain,Businessperson,,India
Shalini Arora,Actor,11/9/1971,India
Sharmila Chakraborty,Cricketer,3/4/1961,India
Shashwati Talukdar,Film Director,1/1/1967,India
Shanta Gandhi,Theater Director,12/20/1917,India
Sheela Gautam,Politician,11/15/1931,India
Shamma Jain,Diplomat,9/10/1959,India
Shakila,Actor,1/1/1935,India
Shefali Oza,News Presenter,9/24/1967,India
Sheila Kaul,Politician,2/7/1915,India
Shipra Mazumdar,Mountaineer,,India
Sheetal Menon,Actor,,India
Sheena Shahabadi,Actor,4/10/1986,India
Sheena Chohan,Actor,1/1/1953,India
Shereen Bhan,Journalist,8/20/1976,India
Shreyasi Chatterjee,Painter,8/27/1960,India
Shruti,Actor,9/18/1975,India
Shobha Karandlaje,Politician,10/23/1966,India
Shruti Agarwal,Actor,,India
Simple Kapadia,Actor,8/15/1958,India
Sonal Vengurlekar,Model,6/15/1993,India
Sumlata,Singer,2/11/1989,India
Srilekha Parthasarathy,Singer,2000-00-00,India
Srabani Sen,Singer,,India
Srabani Nanda,Athletics Competitor,7/5/1991,India
Suhani Kalita,Model,12/25/1991,India
Sudipta Chakraborty,Actor,,India
Suchitra Murali,Presenter,7/22/1975,India
Suja Varunee,Actor,1/16/1985,India
Sumana Das,Actor,1/27/1984,India
Sulochana Chavan,Actor,3/17/1933,India
Sulochana Latkar,Actor,7/30/1928,British India
Sunita Singh,Cricketer,2/22/1974,India
Sunny Singh,Author,5/20/1969,India
Susan Itticheria,Cricketer,1959-00-00,India
Susheela Gopalan,Politician,12/29/1929,India
Susan Visvanathan,Author,1/1/1957,India
Suvalakshmi,Actor,8/19/1977,India
Surveen Chawla,Model,8/8/1984,India
Suzanne D'Mello,Singer,10/15/1976,India
Swastika Mukherjee,Actor,12/13/1980,India
T. Lakshmi Kantamma,Politician,7/16/1924,India
Tanima Sen,Actor,,India
Tania Tarannam,Singer,8/3/1993,India
Tara Deshpande,Actor,12/9/1975,India
Tejaswini Prakash,Actor,12/17/1987,India
Tina Dutta,Actor,11/27/1986,India
Triveni Acharya,Author,1950-00-00,India
Uma,Actor,7/12/1978,India
Uma Riyaz Khan,Actor,1975-00-00,India
Urvi Ashar,Actor,5/1/1987,India
Usha Rani Hooja,Sculptor,5/18/1923,India
Uthpala Chakraborty,Cricketer,,India
Toral Rasputra,Actor,9/9/1987,India
Umarji Anuradha,Author,9/8/1970,India
Urmila Unni,Actor,9/14/1963,India
Urvashi Rautela,Actor,2/25/1994,India
V. Jeyalakshmi,Politician,,India
V. Anamika,Painter,3/12/1975,India
Vahbbiz Dorabjee,Model,11/28/1985,India
Vanisha Mittal,,8/23/1980,India
Vandana Shanbagh,Athletics Competitor,9/19/1963,India
Vasanti N. Bhat-Nayak,Mathematician,6/10/1938,India
Vasireddy Seethadevi,Author,12/15/1933,India
Vandana Gupte,Actor,7/16/1952,India
Vartika Nanda,Journalist,1/1/1977,India
Vandana Chavan,Politician,7/6/1961,India
Vasundhara Kashyap,Actor,8/19/1989,India
Veena Verma,Writer,10/2/1960,India
Vibha Natarajan,Actor,,India
Vidya Stokes,Politician,12/8/1927,India
Veena Sahasrabuddhe,Composer,9/14/1948,India
Vidya Sinha,Film Actor,11/15/1947,India
Vijayalakshmi,Actor,1/15/1990,India
Vineeta Rai,Civil Servant,9/5/1944,India
Vindhya,Actor,,India
Vipasha Agarwal,Actor,1/3/1985,India
Zaheera,Actor,,India
Zeenat Begum,Singer,1920-00-00,India
Y. S. Sharmila,Politician,1/1/1974,India
Y. S. Vijayamma,Politician,4/19/1956,India
Priya Himesh,Singer,1982-00-00,India
Karredula Kamala Kumari,Politician,8/8/1946,India
Zoa Morani,Actor,3/29/1988,India
M. N. Rajam,Actor,5/25/1940,India
Himangini Singh Yadu,Beauty Pageant Contestant,10/5/1988,India
Isha Sharvani,Actor,9/29/1984,India
